,id,pid,ms_subclass,lot_area,lot_shape,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
859,2081,905475270,20,5400,3,3,2,5,5,1958,1958,0.0,3,3,3.0,3.0,1.0,3.0,453.0,1.0,0.0,411.0,864.0,3,1,4,864,0,0,864,0.0,1.0,1,0,3,1,3,6,7,0,0.0,1.0,1.0,399.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2007,118000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
860,2774,907175030,20,9100,3,3,2,7,5,2000,2000,244.0,4,3,4.0,3.0,3.0,6.0,1400.0,1.0,0.0,125.0,1525.0,5,1,4,1525,0,0,1525,1.0,0.0,2,0,3,1,4,6,7,0,0.0,0.0,2.0,541.0,3.0,3.0,2,219,36,0,0,0,0,0.0,0.0,0,9,2006,235000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
861,2573,535151130,90,7728,3,3,2,5,6,1962,1962,120.0,3,3,3.0,3.0,3.0,5.0,803.0,1.0,0.0,303.0,1106.0,3,1,4,1190,0,0,1190,1.0,0.0,1,0,3,1,3,6,7,0,0.0,1.0,2.0,540.0,3.0,3.0,2,0,18,0,0,0,0,0.0,2.0,0,5,2006,132500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862,1793,528445070,60,8778,3,3,2,8,5,2006,2006,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1302.0,1302.0,5,1,4,1302,528,0,1830,0.0,0.0,2,1,3,1,4,7,7,0,0.0,0.0,3.0,859.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,3,2007,221300,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
863,882,907414020,20,8487,3,3,2,7,5,2004,2004,210.0,4,3,4.0,3.0,3.0,6.0,20.0,1.0,0.0,1480.0,1500.0,5,1,4,1500,0,0,1500,0.0,0.0,2,0,3,1,4,6,7,0,0.0,0.0,2.0,570.0,3.0,3.0,2,192,36,0,0,0,0,0.0,0.0,0,8,2009,190000,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
864,2791,907252050,60,9930,2,3,2,7,5,2002,2002,199.0,4,3,4.0,3.0,1.0,6.0,456.0,1.0,0.0,370.0,826.0,5,1,4,878,884,0,1762,0.0,0.0,2,1,3,1,4,6,7,0,0.0,3.0,2.0,591.0,3.0,3.0,2,320,54,0,0,0,0,0.0,0.0,0,7,2006,222000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
865,297,909428280,20,17500,3,3,2,7,8,1959,2002,0.0,4,4,4.0,3.0,3.0,6.0,1406.0,1.0,0.0,496.0,1902.0,3,1,4,1902,0,0,1902,1.0,0.0,2,0,3,1,5,7,7,2,3.0,3.0,2.0,567.0,3.0,3.0,2,0,207,162,0,0,0,0.0,0.0,0,5,2010,335000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
866,509,528431070,20,10206,3,3,2,8,5,2008,2008,294.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1614.0,1614.0,5,1,4,1658,0,0,1658,0.0,0.0,2,1,3,1,4,7,7,1,4.0,3.0,3.0,726.0,3.0,3.0,2,144,44,0,0,0,0,0.0,0.0,0,9,2009,257500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
867,1115,528429080,20,14587,2,3,2,9,5,2008,2008,284.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1498.0,1498.0,5,1,4,1506,0,0,1506,0.0,0.0,2,0,2,1,5,6,7,1,4.0,3.0,2.0,592.0,3.0,3.0,2,0,174,0,0,0,0,0.0,0.0,0,8,2008,264132,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
868,773,905105190,20,7800,3,3,2,5,7,1967,2004,89.0,3,3,3.0,3.0,1.0,5.0,450.0,1.0,0.0,414.0,864.0,5,1,4,899,0,0,899,0.0,0.0,1,0,3,1,4,5,7,0,0.0,3.0,1.0,288.0,3.0,3.0,2,64,0,0,0,0,0,0.0,3.0,0,6,2009,130000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,732,903202170,70,4960,3,3,2,5,7,1930,1982,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,297.0,297.0,5,1,4,1001,653,0,1654,0.0,0.0,2,0,3,1,3,7,7,1,4.0,1.0,1.0,336.0,3.0,3.0,0,244,60,0,0,0,0,0.0,0.0,0,5,2009,137000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
870,1552,910206110,30,7392,3,3,2,5,7,1930,1995,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,520.0,520.0,3,1,3,912,0,0,912,0.0,0.0,1,0,2,1,3,5,7,0,0.0,0.0,1.0,360.0,3.0,3.0,2,0,90,0,0,0,0,0.0,0.0,0,5,2008,99500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
871,226,905107110,90,7424,2,3,2,5,5,1978,1978,0.0,3,3,4.0,3.0,3.0,6.0,1319.0,1.0,0.0,0.0,1319.0,3,1,4,1373,0,0,1373,1.0,0.0,1,0,3,1,3,5,7,2,3.0,3.0,2.0,591.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,5,2010,160250,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
872,2830,908188120,160,2522,3,3,2,7,5,2004,2004,50.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,970.0,970.0,5,1,4,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,3,0,0.0,1.0,2.0,380.0,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,5,2006,130000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
873,2238,910202030,30,3672,3,3,2,5,7,1922,1950,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,816.0,816.0,5,1,4,816,0,0,816,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,1.0,100.0,2.0,2.0,0,0,0,96,0,0,0,0.0,0.0,0,9,2007,75200,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
874,982,923252075,80,7706,3,3,2,6,5,1993,1996,0.0,3,4,4.0,3.0,3.0,3.0,114.0,6.0,270.0,0.0,384.0,5,1,4,1091,0,0,1091,0.0,1.0,1,0,2,1,3,5,7,0,0.0,3.0,1.0,429.0,3.0,3.0,2,280,0,0,0,0,0,0.0,0.0,700,8,2009,131250,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
875,1265,535426350,20,12929,2,3,2,6,6,1960,1993,276.0,3,3,3.0,3.0,4.0,6.0,697.0,1.0,0.0,384.0,1081.0,3,1,4,1081,0,0,1081,1.0,0.0,1,0,3,1,3,5,7,0,0.0,1.0,1.0,401.0,3.0,3.0,2,36,82,0,0,0,0,0.0,0.0,0,6,2008,148000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
876,559,532376070,20,9316,2,3,2,5,5,1965,1965,0.0,3,3,3.0,3.0,1.0,3.0,544.0,1.0,0.0,480.0,1024.0,4,1,4,1020,0,0,1020,0.0,0.0,2,0,3,1,3,5,7,0,0.0,1.0,1.0,288.0,3.0,3.0,2,171,0,0,0,0,0,0.0,3.0,0,5,2009,124100,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
877,1203,534252090,85,12122,2,3,2,7,9,1961,2007,210.0,5,3,3.0,3.0,3.0,5.0,867.0,1.0,0.0,77.0,944.0,4,1,4,999,0,0,999,1.0,0.0,1,0,3,1,5,6,7,0,0.0,0.0,2.0,588.0,3.0,3.0,2,144,76,0,0,0,0,0.0,0.0,0,7,2008,178400,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,2083,905476160,90,7711,2,3,2,4,3,1977,1977,0.0,3,3,4.0,3.0,4.0,6.0,1440.0,1.0,0.0,0.0,1440.0,3,1,4,1440,0,0,1440,2.0,0.0,2,0,4,2,3,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,321,0,0,0,0,0,0.0,0.0,0,8,2007,150000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
879,2130,907187060,60,12352,1,3,2,7,5,1998,1999,290.0,4,3,4.0,3.0,1.0,6.0,638.0,1.0,0.0,215.0,853.0,5,1,4,853,900,0,1753,1.0,0.0,2,1,3,1,3,7,7,1,2.0,0.0,2.0,534.0,3.0,3.0,2,0,74,0,0,0,0,0.0,0.0,0,3,2007,217000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
880,2455,528429060,60,12447,2,3,2,8,5,2005,2006,192.0,4,3,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1100.0,1100.0,5,1,4,1116,848,0,1964,0.0,0.0,2,1,3,1,4,8,7,1,4.0,3.0,2.0,760.0,3.0,3.0,2,200,70,0,0,0,0,0.0,0.0,0,1,2006,252000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
881,535,531363030,20,7500,3,3,2,7,5,2006,2006,0.0,4,3,4.0,4.0,1.0,6.0,54.0,1.0,0.0,1087.0,1141.0,5,1,4,1141,0,0,1141,1.0,0.0,1,1,3,1,4,6,7,0,0.0,0.0,2.0,484.0,3.0,3.0,2,182,0,0,0,0,0,0.0,0.0,0,6,2009,152000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
882,2019,903233140,45,6120,3,3,2,7,8,1929,2001,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,832.0,832.0,5,1,3,854,0,0,854,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,2.0,576.0,3.0,3.0,2,48,112,0,0,0,0,0.0,4.0,0,7,2007,132000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
883,2655,902206090,50,9576,3,3,2,6,7,1945,1950,0.0,3,3,2.0,3.0,1.0,3.0,310.0,1.0,0.0,460.0,770.0,3,1,4,885,297,0,1182,0.0,0.0,1,1,3,1,3,5,7,0,0.0,1.0,1.0,378.0,2.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,5,2006,120000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
884,2391,528120140,60,9942,2,3,2,9,5,2005,2006,385.0,5,3,5.0,4.0,3.0,6.0,1290.0,1.0,0.0,316.0,1606.0,5,1,4,1625,466,0,2091,1.0,0.0,2,1,3,1,5,8,7,1,4.0,0.0,2.0,521.0,3.0,3.0,2,194,84,0,0,0,0,0.0,0.0,0,5,2006,338500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
885,154,535325400,30,7898,3,3,2,4,7,1920,1994,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,576.0,576.0,4,1,4,985,0,0,985,0.0,1.0,1,0,2,1,3,4,7,0,0.0,1.0,2.0,676.0,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0,4,2010,105000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
886,999,527107210,60,21872,1,3,2,7,5,1996,1997,0.0,3,3,4.0,3.0,4.0,6.0,604.0,1.0,0.0,125.0,729.0,5,1,4,729,717,0,1446,0.0,1.0,2,1,3,1,3,6,7,1,3.0,1.0,2.0,406.0,3.0,3.0,2,264,22,0,0,0,0,0.0,0.0,0,8,2008,175000,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
887,1400,905352030,60,10005,3,3,2,7,5,1977,1977,299.0,3,3,4.0,3.0,1.0,4.0,392.0,1.0,0.0,768.0,1160.0,5,1,4,1156,866,0,2022,0.0,0.0,2,1,4,1,3,8,7,1,3.0,3.0,2.0,505.0,3.0,3.0,2,288,117,0,0,0,0,0.0,0.0,0,3,2008,192000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
