,id,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,heating_Wall,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
750,1585,20,70.36462411506065,7915,2,3,2,6,5,1999,2000,0.0,4,3,5.0,3.0,2.0,6.0,1223.0,1.0,0.0,443.0,1666.0,5,1,4,1675,0,0,1675,1.0,0.0,2,0,3,1,4,6,7,0,0.0,0.0,2.0,435.0,3.0,3.0,2,165,52,0,0,0,0,0,12,2008,195000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
751,1602,20,100.0,21750,3,3,1,5,5,1954,1954,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,988.0,988.0,5,1,3,988,0,0,988,0.0,0.0,1,0,2,1,3,4,7,0,0.0,0.0,2.0,520.0,3.0,3.0,0,0,0,0,0,0,0,0,2,2008,113000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
752,2888,20,70.0,9116,3,3,2,8,5,2001,2001,0.0,4,3,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1491.0,1491.0,5,1,4,1491,0,0,1491,0.0,0.0,2,0,3,1,4,7,7,0,0.0,0.0,2.0,490.0,3.0,3.0,2,120,100,0,0,0,0,0,5,2006,209000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
753,965,80,125.0,14419,2,3,2,7,5,1987,1989,310.0,3,3,4.0,3.0,4.0,6.0,904.0,5.0,624.0,117.0,1645.0,5,1,4,1479,0,0,1479,2.0,0.0,2,1,3,1,4,7,6,1,2.0,3.0,2.0,578.0,3.0,3.0,2,224,238,0,0,0,0,0,7,2009,213500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
754,645,20,67.0,13070,3,3,2,5,5,1951,1951,0.0,3,3,3.0,3.0,1.0,3.0,308.0,1.0,0.0,323.0,631.0,3,1,3,1112,0,0,1112,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,2.0,480.0,3.0,3.0,2,0,0,0,0,255,0,0,10,2009,126000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
755,789,20,73.0,9855,3,3,2,6,5,1956,1956,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1436.0,1436.0,2,1,4,1689,0,0,1689,0.0,0.0,1,0,3,1,3,7,7,1,4.0,1.0,2.0,480.0,3.0,3.0,2,0,0,0,0,0,0,0,11,2009,127500,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
756,1015,120,60.0,8118,3,3,2,9,5,2007,2007,178.0,5,3,5.0,3.0,4.0,6.0,1034.0,1.0,0.0,676.0,1710.0,5,1,4,1710,0,0,1710,1.0,0.0,2,0,2,1,5,6,7,1,4.0,0.0,2.0,557.0,3.0,3.0,2,156,48,0,0,0,0,0,7,2008,334000,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
757,1264,20,83.45973478702341,10920,2,3,2,6,5,1960,1960,212.0,3,3,3.0,3.0,1.0,4.0,733.0,1.0,0.0,520.0,1253.0,3,1,4,1253,0,0,1253,1.0,0.0,1,1,2,1,3,5,7,1,2.0,0.0,1.0,352.0,3.0,3.0,2,0,213,176,0,0,0,0,5,2008,157000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
758,1972,20,60.0,6600,3,3,2,5,5,1962,1962,0.0,3,3,3.0,3.0,1.0,5.0,110.0,4.0,442.0,312.0,864.0,4,1,4,864,0,0,864,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,1.0,294.0,3.0,3.0,2,58,0,0,0,0,0,0,12,2007,125500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
759,1481,60,63.0,8199,3,3,2,7,5,2005,2005,0.0,4,3,4.0,3.0,3.0,6.0,648.0,1.0,0.0,80.0,728.0,5,1,4,728,728,0,1456,1.0,0.0,2,1,3,1,4,7,7,1,4.0,3.0,2.0,410.0,3.0,3.0,2,36,18,0,0,0,0,0,10,2008,189000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
760,954,80,50.39537867317054,9947,2,3,2,7,5,1990,1991,0.0,3,3,4.0,3.0,3.0,6.0,611.0,1.0,0.0,577.0,1188.0,5,1,4,1217,0,0,1217,1.0,0.0,2,0,3,1,4,6,7,0,0.0,1.0,2.0,497.0,3.0,3.0,2,168,27,0,0,0,0,0,6,2009,173000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
761,2499,80,100.0,14330,2,3,2,7,4,1974,1974,145.0,4,2,4.0,3.0,4.0,5.0,1023.0,4.0,497.0,228.0,1748.0,4,1,4,2151,495,0,2646,1.0,2.0,2,0,3,1,4,9,4,4,3.0,0.0,2.0,550.0,3.0,3.0,2,641,100,0,0,0,800,0,1,2006,260000,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
762,824,60,68.0,10769,2,3,2,8,5,2007,2007,0.0,4,3,4.0,3.0,3.0,6.0,20.0,1.0,0.0,846.0,866.0,5,1,4,866,902,0,1768,0.0,0.0,2,1,3,1,4,7,7,0,0.0,0.0,2.0,578.0,3.0,3.0,2,144,105,0,0,0,0,0,4,2009,212000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
763,2769,85,57.0,8846,2,3,2,5,5,1996,1996,0.0,4,3,4.0,3.0,3.0,6.0,298.0,1.0,0.0,572.0,870.0,5,1,4,914,0,0,914,0.0,0.0,1,0,2,1,3,5,7,0,0.0,1.0,2.0,576.0,3.0,3.0,2,0,0,0,0,0,0,0,7,2006,148000,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
764,123,80,79.86724593406537,10600,2,3,2,6,5,1964,1964,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,533.0,533.0,3,1,4,1131,644,0,1775,0.0,0.0,2,0,3,1,3,8,7,0,0.0,1.0,2.0,480.0,3.0,3.0,2,0,172,0,0,0,0,0,5,2010,136300,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765,1862,90,103.67544523648554,18890,2,3,2,5,5,1977,1977,1.0,3,3,4.0,3.0,1.0,6.0,498.0,3.0,211.0,652.0,1361.0,5,1,4,1361,1259,0,2620,0.0,0.0,2,2,4,2,3,12,7,1,3.0,0.0,2.0,600.0,3.0,3.0,0,155,24,145,0,0,0,8300,8,2007,190000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
766,1308,190,69.0,9142,3,3,2,5,5,1900,2006,0.0,3,2,2.0,3.0,1.0,1.0,0.0,1.0,0.0,797.0,797.0,3,0,3,830,797,0,1627,0.0,0.0,2,0,4,2,3,10,7,0,0.0,1.0,2.0,420.0,2.0,1.0,0,192,0,60,0,0,0,0,2,2008,139500,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
767,1758,60,62.79932039870468,7750,3,3,2,7,5,2003,2003,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,660.0,660.0,5,1,4,660,660,0,1320,0.0,0.0,2,1,3,1,4,6,7,0,0.0,3.0,2.0,400.0,3.0,3.0,2,0,48,0,0,0,0,0,8,2007,162000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
768,2236,50,50.0,6060,3,3,2,4,5,1939,1950,0.0,3,3,3.0,3.0,1.0,1.0,0.0,1.0,0.0,732.0,732.0,4,1,4,772,351,0,1123,0.0,0.0,1,0,3,1,3,4,7,0,0.0,1.0,1.0,264.0,3.0,3.0,1,0,0,140,0,0,0,0,6,2007,100000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
769,2912,20,58.0,10172,2,3,2,5,7,1968,2003,0.0,3,3,3.0,3.0,1.0,5.0,441.0,1.0,0.0,423.0,864.0,5,1,4,874,0,0,874,1.0,0.0,1,0,3,1,3,5,7,0,0.0,0.0,1.0,288.0,3.0,3.0,2,0,120,0,0,0,0,0,10,2006,126500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
770,2093,60,86.0,10380,2,3,2,7,5,1986,1987,172.0,4,3,3.0,3.0,4.0,2.0,28.0,5.0,1474.0,0.0,1502.0,5,1,4,1553,1177,0,2730,1.0,0.0,2,1,4,1,4,8,7,1,3.0,3.0,2.0,576.0,3.0,3.0,2,201,96,0,0,0,0,0,8,2007,301000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
771,2128,60,69.0,9337,2,3,2,6,5,1997,1997,0.0,3,4,4.0,3.0,1.0,6.0,648.0,1.0,0.0,176.0,824.0,5,1,4,905,881,0,1786,1.0,0.0,2,1,3,1,4,7,7,0,0.0,0.0,2.0,684.0,3.0,3.0,2,0,162,0,0,0,0,0,5,2007,204750,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
772,679,90,60.0,7200,3,3,2,4,5,1949,1950,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,7,0,0.0,1.0,2.0,420.0,3.0,3.0,2,0,0,0,0,0,0,0,6,2009,90000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
773,1313,190,60.0,9600,3,3,2,5,5,1920,1960,0.0,3,3,3.0,3.0,1.0,3.0,234.0,1.0,0.0,739.0,973.0,3,1,1,1377,973,0,2350,0.0,0.0,2,0,4,2,3,10,7,0,0.0,1.0,2.0,393.0,3.0,3.0,2,0,0,219,0,0,0,0,4,2008,130000,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774,2534,60,72.0,8640,3,3,2,5,5,1968,1968,300.0,3,3,4.0,2.0,2.0,5.0,361.0,3.0,483.0,56.0,900.0,5,1,4,884,886,0,1770,1.0,0.0,1,1,4,1,3,7,7,0,0.0,0.0,2.0,530.0,3.0,3.0,2,0,60,0,0,270,0,455,6,2006,155000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
775,1273,20,70.0,7931,3,3,2,5,6,1960,1960,0.0,3,3,3.0,3.0,1.0,4.0,374.0,2.0,532.0,363.0,1269.0,3,1,3,1269,0,0,1269,0.0,0.0,1,1,3,1,3,6,7,1,2.0,1.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,0,6,2008,155000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
776,219,190,75.0,11625,3,3,2,5,4,1965,1965,0.0,3,3,3.0,3.0,2.0,4.0,841.0,1.0,0.0,198.0,1039.0,5,1,4,1039,0,0,1039,1.0,0.0,1,1,3,1,3,6,7,0,0.0,1.0,2.0,504.0,3.0,3.0,2,0,0,0,0,0,0,0,4,2010,131500,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
777,133,80,80.0,9600,3,3,2,6,6,1955,1972,164.0,3,3,3.0,3.0,3.0,4.0,674.0,2.0,132.0,350.0,1156.0,5,1,4,1520,0,0,1520,1.0,0.0,1,0,3,1,3,7,7,2,4.0,0.0,1.0,364.0,3.0,3.0,2,0,0,189,0,0,0,0,3,2010,153000,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
